"QueryID"	"SubjectID"	"PercIdentity"	"AlignmentLength"	"Mismatches"	"GapOpens"	"QueryStart"	"QueryEnd"	"SubjectStart"	"SubjectEnd"	"Evalue"	"BitScore"
"Sample:N1,Pos:40137"	"WP_113886670.1"	86.667	15	2	0	117	161	1325	1339	0.008	28.9
"Sample:N1,Pos:40137"	"WP_113886670.1"	81.25	16	3	0	114	161	1384	1399	0.008	28.9
"Sample:N1,Pos:40137"	"WP_113886670.1"	81.25	16	3	0	114	161	1372	1387	0.01	28.5
"Sample:N1,Pos:40137"	"WP_086874545.1"	92.308	13	1	0	162	200	18	30	0.001	31.2
"Sample:N1,Pos:40137"	"WP_004898281.1"	40	20	12	0	115	174	25	44	1.8	22.3
"Sample:N1,Pos:40137"	"WP_113886592.1"	80	10	2	0	109	80	91	100	4	21.2
"Sample:N1,Pos:40137"	"WP_113886625.1"	34.211	38	21	1	53	166	518	551	4.4	21.2
"Sample:N1,Pos:40137"	"WP_086875080.1"	37.037	27	17	0	5	85	70	96	5.9	20.8
"Sample:N1,Pos:40137"	"WP_023599365.1"	55.556	9	4	0	123	149	217	225	6.8	20.8
"Sample:N1,Pos:40137"	"WP_086874599.1"	85.714	7	1	0	140	120	332	338	8.7	20.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	94.286	35	2	0	3	107	1413	1447	1.42e-15	60.5
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1450	1465	1.42e-15	32.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	94.286	35	2	0	3	107	1383	1417	1.55e-15	60.5
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1420	1435	1.55e-15	32.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	91.429	35	3	0	3	107	1329	1363	4.18e-15	58.9
"Sample:N1,Pos:40139"	"WP_113886670.1"	91.429	35	3	0	3	107	1341	1375	4.18e-15	58.9
"Sample:N1,Pos:40139"	"WP_113886670.1"	91.429	35	3	0	3	107	1347	1381	4.18e-15	58.9
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1366	1381	4.18e-15	32.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1390	1405	4.18e-15	32.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1408	1423	4.18e-15	32.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1389	1423	1.13e-14	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1438	1453	1.13e-14	32.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1395	1429	1.29e-14	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1426	1441	1.29e-14	32.3
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1353	1387	1.4e-14	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1396	1411	1.4e-14	32.3
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1401	1435	3.29e-14	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1407	1441	3.29e-14	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1432	1447	3.29e-14	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1444	1459	3.29e-14	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1359	1393	3.57e-14	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1377	1411	3.57e-14	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1402	1417	3.57e-14	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1414	1429	3.57e-14	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	84.848	33	5	0	9	107	1325	1357	4.03e-13	52.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1354	1369	4.03e-13	32.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	85.714	35	5	0	3	107	1335	1369	4.34e-13	55.8
"Sample:N1,Pos:40139"	"WP_113886670.1"	81.25	16	3	0	112	159	1378	1393	4.34e-13	28.9
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1419	1453	4.48e-13	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	85.714	14	2	0	112	153	1456	1469	4.48e-13	27.3
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1425	1459	5.67e-13	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	88.571	35	4	0	3	107	1431	1465	5.67e-13	57.4
"Sample:N1,Pos:40139"	"WP_113886670.1"	85.714	35	5	0	3	107	1365	1399	2.27e-12	55.8
"Sample:N1,Pos:40139"	"WP_113886670.1"	90.909	33	3	0	3	101	1437	1469	2.58e-12	55.5
"Sample:N1,Pos:40139"	"WP_113886670.1"	82.857	35	6	0	3	107	1371	1405	7.51e-12	54.3
"Sample:N1,Pos:40139"	"WP_113886670.1"	74.194	31	8	0	15	107	1321	1351	6.63e-10	42.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1348	1363	6.63e-10	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	51.064	47	23	0	3	143	1449	1495	1.35e-06	39.3
"Sample:N1,Pos:40139"	"WP_113886670.1"	93.75	16	1	0	112	159	1336	1351	7.73e-06	32.7
"Sample:N1,Pos:40139"	"WP_113886670.1"	66.667	21	7	0	45	107	1319	1339	7.73e-06	27.3
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1330	1345	0.001	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1342	1357	0.001	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1360	1375	0.001	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	86.667	15	2	0	115	159	1325	1339	0.007	28.9
"Sample:N1,Pos:40139"	"WP_113886670.1"	81.25	16	3	0	112	159	1384	1399	0.008	28.9
"Sample:N1,Pos:40139"	"WP_113886670.1"	81.25	16	3	0	112	159	1372	1387	0.01	28.9
"Sample:N1,Pos:40139"	"WP_086874545.1"	92.857	14	1	0	160	201	18	31	0.000322	32.7
"Sample:N1,Pos:40139"	"WP_004898281.1"	40	20	12	0	113	172	25	44	1.8	22.3
"Sample:N1,Pos:40139"	"WP_113886625.1"	34.211	38	21	1	51	164	518	551	4.1	21.2
"Sample:N1,Pos:40139"	"WP_086875080.1"	37.037	27	17	0	3	83	70	96	5.5	20.8
"Sample:N1,Pos:40139"	"WP_086874599.1"	85.714	7	1	0	138	118	332	338	6.5	20.8
"Sample:N1,Pos:40139"	"WP_023599365.1"	55.556	9	4	0	121	147	217	225	7	20.8
"Sample:N1,Pos:40139"	"WP_113886592.1"	80	10	2	0	107	78	91	100	8.8	20.4
"Sample:N1,Pos:40152"	"WP_113886670.1"	96.774	31	1	0	2	94	1387	1417	2.37e-14	56.2
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1420	1435	2.37e-14	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.548	31	2	0	2	94	1417	1447	6.26e-14	54.7
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1450	1465	6.26e-14	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	90.323	31	3	0	2	94	1333	1363	1.8e-13	53.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	90.323	31	3	0	2	94	1345	1375	1.8e-13	53.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	90.323	31	3	0	2	94	1351	1381	1.8e-13	53.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1366	1381	1.8e-13	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1390	1405	1.8e-13	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1408	1423	1.8e-13	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1393	1423	4.75e-13	51.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1438	1453	4.75e-13	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1399	1429	5.32e-13	51.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1426	1441	5.32e-13	32.7
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1327	1357	6.26e-13	51.2
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1354	1369	6.26e-13	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1357	1387	6.41e-13	51.2
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1396	1411	6.41e-13	32.7
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1405	1435	1.35e-12	51.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1411	1441	1.35e-12	51.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.5	16	2	0	99	146	1432	1447	1.35e-12	31.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.5	16	2	0	99	146	1444	1459	1.35e-12	31.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1363	1393	1.63e-12	51.2
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1381	1411	1.63e-12	51.2
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.5	16	2	0	99	146	1402	1417	1.63e-12	31.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.5	16	2	0	99	146	1414	1429	1.63e-12	31.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	83.871	31	5	0	2	94	1339	1369	1.86e-11	50.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	81.25	16	3	0	99	146	1378	1393	1.86e-11	29.3
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1423	1453	1.94e-11	51.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	85.714	14	2	0	99	140	1456	1469	1.94e-11	27.7
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1429	1459	6.79e-11	51.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.097	31	4	0	2	94	1435	1465	6.79e-11	51.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	83.871	31	5	0	2	94	1369	1399	3.04e-10	49.7
"Sample:N1,Pos:40152"	"WP_113886670.1"	74.194	31	8	0	2	94	1321	1351	3.13e-10	43.5
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.5	16	2	0	99	146	1348	1363	3.13e-10	31.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	89.655	29	3	0	2	88	1441	1469	3.32e-10	49.7
"Sample:N1,Pos:40152"	"WP_113886670.1"	80.645	31	6	0	2	94	1375	1405	9.75e-10	48.5
"Sample:N1,Pos:40152"	"WP_113886670.1"	93.75	16	1	0	99	146	1336	1351	5.12e-06	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	66.667	21	7	0	32	94	1319	1339	5.12e-06	27.3
"Sample:N1,Pos:40152"	"WP_113886670.1"	46.512	43	23	0	2	130	1453	1495	0.00021	33.1
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.5	16	2	0	99	146	1330	1345	0.001	31.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.5	16	2	0	99	146	1342	1357	0.001	31.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	87.5	16	2	0	99	146	1360	1375	0.001	31.6
"Sample:N1,Pos:40152"	"WP_113886670.1"	86.667	15	2	0	102	146	1325	1339	0.005	29.3
"Sample:N1,Pos:40152"	"WP_113886670.1"	81.25	16	3	0	99	146	1384	1399	0.006	29.3
"Sample:N1,Pos:40152"	"WP_113886670.1"	81.25	16	3	0	99	146	1372	1387	0.007	28.9
"Sample:N1,Pos:40152"	"WP_086874545.1"	94.444	18	1	0	147	200	18	35	1.02e-07	42.7
"Sample:N1,Pos:40152"	"WP_004898281.1"	40	20	12	0	100	159	25	44	1.9	22.3
"Sample:N1,Pos:40152"	"WP_113886592.1"	80	10	2	0	94	65	91	100	4	21.2
"Sample:N1,Pos:40152"	"WP_113886625.1"	34.211	38	21	1	38	151	518	551	6.2	20.8
"Sample:N1,Pos:40152"	"WP_023599365.1"	55.556	9	4	0	108	134	217	225	6.8	20.8
"Sample:N1,Pos:40155"	"WP_113886670.1"	96.667	30	1	0	2	91	1388	1417	7.67e-14	54.3
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1420	1435	7.67e-14	33.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.333	30	2	0	2	91	1418	1447	2.02e-13	52.8
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1450	1465	2.02e-13	33.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	90	30	3	0	2	91	1334	1363	5.82e-13	51.2
"Sample:N1,Pos:40155"	"WP_113886670.1"	90	30	3	0	2	91	1346	1375	5.82e-13	51.2
"Sample:N1,Pos:40155"	"WP_113886670.1"	90	30	3	0	2	91	1352	1381	5.82e-13	51.2
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1366	1381	5.82e-13	33.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1390	1405	5.82e-13	33.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1408	1423	5.82e-13	33.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1394	1423	1.53e-12	50.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1438	1453	1.53e-12	33.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1400	1429	1.73e-12	50.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1426	1441	1.73e-12	32.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1328	1357	2.02e-12	49.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1354	1369	2.02e-12	33.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1358	1387	2.05e-12	49.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1396	1411	2.05e-12	32.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1406	1435	4.4e-12	50.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1412	1441	4.4e-12	50.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	87.5	16	2	0	96	143	1432	1447	4.4e-12	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	87.5	16	2	0	96	143	1444	1459	4.4e-12	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1364	1393	5.22e-12	49.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1382	1411	5.22e-12	49.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	87.5	16	2	0	96	143	1402	1417	5.22e-12	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	87.5	16	2	0	96	143	1414	1429	5.22e-12	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	83.333	30	5	0	2	91	1340	1369	6.04e-11	48.5
"Sample:N1,Pos:40155"	"WP_113886670.1"	81.25	16	3	0	96	143	1378	1393	6.04e-11	29.3
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1424	1453	6.14e-11	50.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	85.714	14	2	0	96	137	1456	1469	6.14e-11	27.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1430	1459	2.73e-10	50.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	30	4	0	2	91	1436	1465	2.73e-10	50.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	81.481	27	5	0	11	91	1325	1351	5.46e-10	42.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	87.5	16	2	0	96	143	1348	1363	5.46e-10	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	83.333	30	5	0	2	91	1370	1399	1.2e-09	48.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	89.286	28	3	0	2	85	1442	1469	1.36e-09	47.8
"Sample:N1,Pos:40155"	"WP_113886670.1"	80	30	6	0	2	91	1376	1405	3.85e-09	46.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	93.75	16	1	0	96	143	1336	1351	4.77e-06	33.1
"Sample:N1,Pos:40155"	"WP_113886670.1"	66.667	21	7	0	29	91	1319	1339	4.77e-06	27.7
"Sample:N1,Pos:40155"	"WP_113886670.1"	45.238	42	23	0	2	127	1454	1495	0.001	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	87.5	16	2	0	96	143	1330	1345	0.001	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	87.5	16	2	0	96	143	1342	1357	0.001	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	87.5	16	2	0	96	143	1360	1375	0.001	31.6
"Sample:N1,Pos:40155"	"WP_113886670.1"	86.667	15	2	0	99	143	1325	1339	0.005	29.3
"Sample:N1,Pos:40155"	"WP_113886670.1"	81.25	16	3	0	96	143	1384	1399	0.006	29.3
"Sample:N1,Pos:40155"	"WP_113886670.1"	81.25	16	3	0	96	143	1372	1387	0.007	28.9
"Sample:N1,Pos:40155"	"WP_086874545.1"	94.737	19	1	0	144	200	18	36	3.04e-08	43.9
"Sample:N1,Pos:40155"	"WP_004898281.1"	40	20	12	0	97	156	25	44	1.8	22.3
"Sample:N1,Pos:40155"	"WP_113886592.1"	80	10	2	0	91	62	91	100	4	21.2
"Sample:N1,Pos:40155"	"WP_113886625.1"	34.211	38	21	1	35	148	518	551	5.8	20.8
"Sample:N1,Pos:40155"	"WP_023599365.1"	55.556	9	4	0	105	131	217	225	6.8	20.8
"Sample:N1,Pos:40155"	"WP_086874599.1"	85.714	7	1	0	122	102	332	338	9.4	20.4
"Sample:N1,Pos:40158"	"WP_113886670.1"	96.552	29	1	0	2	88	1389	1417	3.51e-13	52
"Sample:N1,Pos:40158"	"WP_113886670.1"	96.552	29	1	0	2	88	1419	1447	3.51e-13	52
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1420	1435	3.51e-13	33.1
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1450	1465	3.51e-13	33.1
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.103	29	2	0	2	88	1335	1363	9.47e-13	50.8
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.103	29	2	0	2	88	1347	1375	9.47e-13	50.8
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1366	1381	9.47e-13	33.1
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1390	1405	9.47e-13	33.1
"Sample:N1,Pos:40158"	"WP_113886670.1"	89.655	29	3	0	2	88	1329	1357	2.66e-12	49.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	89.655	29	3	0	2	88	1353	1381	2.66e-12	49.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	89.655	29	3	0	2	88	1401	1429	2.66e-12	49.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1354	1369	2.66e-12	33.1
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1408	1423	2.66e-12	33.1
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1438	1453	2.66e-12	33.1
"Sample:N1,Pos:40158"	"WP_113886670.1"	89.655	29	3	0	2	88	1365	1393	3.45e-12	48.9
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1396	1411	3.45e-12	32.7
"Sample:N1,Pos:40158"	"WP_113886670.1"	89.655	29	3	0	2	88	1407	1435	7.52e-12	49.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	87.5	16	2	0	93	140	1432	1447	7.52e-12	31.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	86.207	29	4	0	2	88	1395	1423	8.84e-12	47.8
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1426	1441	8.84e-12	32.7
"Sample:N1,Pos:40158"	"WP_113886670.1"	86.207	29	4	0	2	88	1413	1441	2.11e-11	47.8
"Sample:N1,Pos:40158"	"WP_113886670.1"	87.5	16	2	0	93	140	1444	1459	2.11e-11	31.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	86.207	29	4	0	2	88	1359	1387	2.3e-11	47.4
"Sample:N1,Pos:40158"	"WP_113886670.1"	86.207	29	4	0	2	88	1383	1411	2.3e-11	47.4
"Sample:N1,Pos:40158"	"WP_113886670.1"	87.5	16	2	0	93	140	1402	1417	2.3e-11	31.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	87.5	16	2	0	93	140	1414	1429	2.3e-11	31.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	89.655	29	3	0	2	88	1431	1459	1.06e-10	49.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	85.714	14	2	0	93	134	1456	1469	1.06e-10	27.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	82.759	29	5	0	2	88	1341	1369	2.62e-10	46.2
"Sample:N1,Pos:40158"	"WP_113886670.1"	81.25	16	3	0	93	140	1378	1393	2.62e-10	29.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	89.655	29	3	0	2	88	1437	1465	5.11e-10	49.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	81.481	27	5	0	8	88	1325	1351	6.16e-10	42.4
"Sample:N1,Pos:40158"	"WP_113886670.1"	87.5	16	2	0	93	140	1348	1363	6.16e-10	31.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	86.207	29	4	0	2	88	1425	1453	1.77e-09	47.8
"Sample:N1,Pos:40158"	"WP_113886670.1"	82.759	29	5	0	2	88	1371	1399	6.53e-09	45.8
"Sample:N1,Pos:40158"	"WP_113886670.1"	82.759	29	5	0	2	88	1377	1405	6.53e-09	45.8
"Sample:N1,Pos:40158"	"WP_113886670.1"	88.889	27	3	0	2	82	1443	1469	7.95e-09	45.8
"Sample:N1,Pos:40158"	"WP_113886670.1"	93.75	16	1	0	93	140	1336	1351	5.77e-06	33.1
"Sample:N1,Pos:40158"	"WP_113886670.1"	66.667	21	7	0	26	88	1319	1339	5.77e-06	27.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	87.5	16	2	0	93	140	1330	1345	0.001	31.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	87.5	16	2	0	93	140	1342	1357	0.001	31.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	87.5	16	2	0	93	140	1360	1375	0.001	31.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	43.902	41	23	0	2	124	1455	1495	0.004	29.6
"Sample:N1,Pos:40158"	"WP_113886670.1"	86.667	15	2	0	96	140	1325	1339	0.006	29.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	81.25	16	3	0	93	140	1384	1399	0.006	29.3
"Sample:N1,Pos:40158"	"WP_113886670.1"	81.25	16	3	0	93	140	1372	1387	0.008	28.9
"Sample:N1,Pos:40158"	"WP_086874545.1"	95	20	1	0	141	200	18	37	6.04e-09	45.8
"Sample:N1,Pos:40158"	"WP_004898281.1"	40	20	12	0	94	153	25	44	1.7	22.3
"Sample:N1,Pos:40158"	"WP_113886592.1"	80	10	2	0	88	59	91	100	4	21.2
"Sample:N1,Pos:40158"	"WP_113886625.1"	34.211	38	21	1	32	145	518	551	5.8	20.8
"Sample:N1,Pos:40158"	"WP_086874714.1"	22.857	35	27	0	200	96	291	325	6.5	20.8
"Sample:N1,Pos:40158"	"WP_023599365.1"	55.556	9	4	0	102	128	217	225	6.8	20.8
"Sample:N1,Pos:40164"	"WP_113886670.1"	96.296	27	1	0	2	82	1391	1417	2.19e-12	49.3
"Sample:N1,Pos:40164"	"WP_113886670.1"	96.296	27	1	0	2	82	1421	1447	2.19e-12	49.3
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1420	1435	2.19e-12	33.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1450	1465	2.19e-12	33.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	92.593	27	2	0	2	82	1337	1363	5.84e-12	47.8
"Sample:N1,Pos:40164"	"WP_113886670.1"	92.593	27	2	0	2	82	1349	1375	5.84e-12	47.8
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1366	1381	5.84e-12	33.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1390	1405	5.84e-12	33.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	88.889	27	3	0	2	82	1331	1357	1.62e-11	46.2
"Sample:N1,Pos:40164"	"WP_113886670.1"	88.889	27	3	0	2	82	1355	1381	1.62e-11	46.2
"Sample:N1,Pos:40164"	"WP_113886670.1"	88.889	27	3	0	2	82	1403	1429	1.62e-11	46.2
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1354	1369	1.62e-11	33.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1408	1423	1.62e-11	33.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1438	1453	1.62e-11	33.1
"Sample:N1,Pos:40164"	"WP_113886670.1"	88.889	27	3	0	2	82	1367	1393	2.23e-11	46.2
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1396	1411	2.23e-11	32.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	88.889	27	3	0	2	82	1409	1435	4.66e-11	46.2
"Sample:N1,Pos:40164"	"WP_113886670.1"	87.5	16	2	0	87	134	1432	1447	4.66e-11	31.6
"Sample:N1,Pos:40164"	"WP_113886670.1"	85.185	27	4	0	2	82	1397	1423	5.35e-11	44.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	93.75	16	1	0	87	134	1426	1441	5.35e-11	32.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	85.185	27	4	0	2	82	1415	1441	1.29e-10	44.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	87.5	16	2	0	87	134	1444	1459	1.29e-10	31.6
"Sample:N1,Pos:40164"	"WP_113886670.1"	85.185	27	4	0	2	82	1361	1387	1.5e-10	44.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	85.185	27	4	0	2	82	1385	1411	1.5e-10	44.7
"Sample:N1,Pos:40164"	"WP_113886670.1"	87.5	16	2	0	87	134	1402	1417	1.5e-10	31.6
"Sample:N1,Pos:40164"	"WP_113886670.1"	87.5	16	2	0	87	134	1414	1429	1.5e-10	31.6
