"QueryID"	"SubjectID"	"PercIdentity"	"AlignmentLength"	"Mismatches"	"GapOpens"	"QueryStart"	"QueryEnd"	"SubjectStart"	"SubjectEnd"	"Evalue"	"BitScore"
"Sample:N1,Pos:40139"	"WP_113886670.1"	66.667	21	7	0	45	107	1319	1339	7.73e-06	27.3
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1330	1345	0.001	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1342	1357	0.001	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	87.5	16	2	0	112	159	1360	1375	0.001	31.2
"Sample:N1,Pos:40139"	"WP_113886670.1"	86.667	15	2	0	115	159	1325	1339	0.007	28.9
"Sample:N1,Pos:40139"	"WP_113886670.1"	81.25	16	3	0	112	159	1384	1399	0.008	28.9
"Sample:N1,Pos:40139"	"WP_113886670.1"	81.25	16	3	0	112	159	1372	1387	0.01	28.9
"Sample:N1,Pos:40139"	"WP_086874545.1"	92.857	14	1	0	160	201	18	31	0.000322	32.7
"Sample:N1,Pos:40139"	"WP_004898281.1"	40	20	12	0	113	172	25	44	1.8	22.3
"Sample:N1,Pos:40139"	"WP_113886625.1"	34.211	38	21	1	51	164	518	551	4.1	21.2
"Sample:N1,Pos:40139"	"WP_086875080.1"	37.037	27	17	0	3	83	70	96	5.5	20.8
"Sample:N1,Pos:40139"	"WP_086874599.1"	85.714	7	1	0	138	118	332	338	6.5	20.8
"Sample:N1,Pos:40139"	"WP_023599365.1"	55.556	9	4	0	121	147	217	225	7	20.8
"Sample:N1,Pos:40139"	"WP_113886592.1"	80	10	2	0	107	78	91	100	8.8	20.4
"Sample:N2,Pos:43030"	"WP_086874555.1"	98.507	67	1	0	1	201	91	157	9.21e-44	137
"Sample:N2,Pos:43030"	"WP_004897733.1"	36.842	38	21	1	7	111	320	357	1.1	23.1
"Sample:N2,Pos:43030"	"WP_004898444.1"	40	25	15	0	82	156	5	29	1.1	22.7
"Sample:N2,Pos:43030"	"WP_004897131.1"	66.667	12	4	0	85	120	839	850	1.2	22.7
"Sample:N2,Pos:43030"	"WP_086874770.1"	23.529	68	43	2	16	201	221	285	5.6	20.8
"Sample:N2,Pos:43030"	"WP_086874644.1"	32	25	17	0	112	186	57	81	7.8	20.4
