Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1505781	INSDC	FN298497.1	1602126	1602812	-	CAX67515.1	two-component system response regulator	Lactobacillus johnsonii FI9785	FI9785	GCA_000091405.1
1505781	INSDC	ACGR01000025.1	57315	58001	+	EEJ60187.1	response regulator receiver domain protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_000159355.1
1505781	INSDC	GG670122.1	57315	58001	+	EEJ60187.1	response regulator receiver domain protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_000159355.1
1505781	INSDC	ACOZ01000047.1	20335	21021	-	EEQ25916.1	response regulator receiver domain protein	Lactobacillus gasseri 202-4	202-4	GCA_000175055.1
1505781	INSDC	ACGO02000008.1	68268	68954	+	EFJ68836.1	response regulator receiver domain protein	Lactobacillus paragasseri JV-V03	JV-V03	GCA_000143645.1
1505781	INSDC	GL379585.1	68268	68954	+	EFJ68836.1	response regulator receiver domain protein	Lactobacillus paragasseri JV-V03	JV-V03	GCA_000143645.1
1505781	INSDC	AFQJ01000004.1	876951	877637	-	EGP13062.1	DNA-binding response regulator, OmpR family	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
1505781	INSDC	AKFQ01000005.1	16858	17544	+	EJN53858.1	Response regulator	Lactobacillus gasseri CECT 5714	CECT 5714	GCA_000283135.1
1505781	INSDC	AUUE01000003.1	91451	92137	-	EQB84407.1	PhoB family transcriptional regulator	Lactobacillus gasseri 2016	2016	GCA_000439915.1
1505781	INSDC	BEXG01000004.1	149763	150449	-	GBA83047.1	two-component system response regulator	Lactobacillus paragasseri	JCM 1130	GCA_003307255.1
1505781	INSDC	BEXI01000004.1	97202	97888	-	GBA90504.1	two-component system response regulator	Lactobacillus paragasseri	JCM 5344	GCA_003307295.1
1505781	INSDC	BEXJ01000005.1	24067	24753	-	GBA97797.1	two-component system response regulator	Lactobacillus gasseri	JCM 1025	GCA_003307315.1
1505781	INSDC	DOBV01000048.1	12137	12824	-	HBN37598.1	DNA-binding response regulator	Lactobacillus johnsonii		GCA_003503615.1
1505781	INSDC	WBMG01000007.1	75315	76001	-	KAB1919905.1	response regulator transcription factor	Lactobacillus gasseri ATCC 33323 = JCM 1131	ATCC 33323	
1505781	INSDC	WBOA01000003.1	60851	61537	+	KAB1950333.1	response regulator transcription factor	Lactobacillus gasseri	BIO6369	
1505781	INSDC	WBNZ01000010.1	57521	58207	+	KAB1958308.1	response regulator transcription factor	Lactobacillus johnsonii	BIO5467	
1505781	INSDC	ASRG02000004.1	154250	154936	-	KDA98533.1	PhoB family transcriptional regulator	Lactobacillus paragasseri K7	K7	GCA_000406345.2
1505781	INSDC	KL402719.1	168302	168988	-	KDA98533.1	PhoB family transcriptional regulator	Lactobacillus paragasseri K7	K7	GCA_000406345.2
1505781	INSDC	KN050668.1	61009	61695	+	KFL94731.1	DNA-binding response regulator	Lactobacillus gasseri SJ-9E-US	SJ-9E-US	GCA_000176995.2
1505781	INSDC	LIGY01000108.1	57879	58565	+	KOH02064.1	PhoB family transcriptional regulator	Lactobacillus johnsonii 16	16	GCA_001270785.1
1505781	INSDC	AZCY01000006.1	57365	58051	+	KRK54673.1	two-component system response regulator	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_001433975.1
1505781	INSDC	AYZG01000017.1	61460	62146	-	KRN00034.1	two-component system response regulator	Lactobacillus taiwanensis DSM 21401	DSM 21401	GCA_001436695.1
1505781	INSDC	KQ957076.1	43549	44235	-	KXA24247.1	response regulator receiver domain protein	Lactobacillus gasseri	PSS7772D	GCA_001546525.1
1505781	INSDC	LRQD01000065.1	17408	18094	-	KXA24247.1	response regulator receiver domain protein	Lactobacillus gasseri	PSS7772D	GCA_001546525.1
1505781	INSDC	LSNG01000032.1	14596	15282	-	KXN75874.1	PhoB family transcriptional regulator	Lactobacillus johnsonii	W1	GCA_001572665.1
1505781	INSDC	RDBV01000011.1	63276	63963	-	MRM98912.1	DNA-binding response regulator	Lactobacillus taiwanensis	321-5	
1505781	INSDC	WKKC01000005.1	36076	36763	-	MTE02480.1	response regulator	Lactobacillus johnsonii	LL8	
1505781	INSDC	MUJA01000003.1	77136	77822	-	OOK86438.1	DNA-binding response regulator	Lactobacillus gasseri	AL5	GCA_002003555.1
1505781	INSDC	MTZT01000003.1	141143	141829	-	OOK96156.1	DNA-binding response regulator	Lactobacillus gasseri	AL3	GCA_002007185.1
1505781	INSDC	MWIK01000043.1	31810	32496	-	OUL52849.1	DNA-binding response regulator	Lactobacillus johnsonii	LJ0	GCA_002156645.1
1505781	INSDC	NFJY01000001.1	359018	359704	+	OUP17531.1	DNA-binding response regulator	Lactobacillus johnsonii	An197	GCA_002160105.1
1505781	INSDC	NGNV01000004.1	39475	40161	+	OYR88858.1	DNA-binding response regulator	Lactobacillus taiwanensis	609u	GCA_002253025.1
1505781	INSDC	NGNW01000119.1	39328	40014	+	OYR89694.1	DNA-binding response regulator	Lactobacillus taiwanensis	609r	GCA_002253045.1
1505781	INSDC	NGNX01000002.1	29078	29764	-	OYR93356.1	DNA-binding response regulator	Lactobacillus taiwanensis	609q	GCA_002253065.1
1505781	INSDC	NGNZ01000073.1	35859	36545	-	OYR94697.1	DNA-binding response regulator	Lactobacillus taiwanensis	601y	GCA_002253095.1
1505781	INSDC	NGNY01000020.1	28908	29594	-	OYR97043.1	DNA-binding response regulator	Lactobacillus taiwanensis	609h	GCA_002253075.1
1505781	INSDC	NGOA01000056.1	16994	17680	+	OYR98350.1	DNA-binding response regulator	Lactobacillus taiwanensis	601c	GCA_002253105.1
1505781	INSDC	NGOB01000083.1	66137	66823	+	OYR99805.1	DNA-binding response regulator	Lactobacillus taiwanensis	601b	GCA_002253145.1
1505781	INSDC	NGOC01000078.1	65921	66607	-	OYS01116.1	DNA-binding response regulator	Lactobacillus taiwanensis	601a	GCA_002253195.1
1505781	INSDC	NGOD01000054.1	63771	64457	+	OYS02645.1	DNA-binding response regulator	Lactobacillus johnsonii	117x	GCA_002253185.1
1505781	INSDC	NGOF01000093.1	63771	64457	+	OYS06072.1	DNA-binding response regulator	Lactobacillus johnsonii	117k	GCA_002253205.1
1505781	INSDC	NGOE01000056.1	63771	64457	+	OYS06431.1	DNA-binding response regulator	Lactobacillus johnsonii	117q	GCA_002253165.1
1505781	INSDC	NGOG01000066.1	63771	64457	+	OYS07309.1	DNA-binding response regulator	Lactobacillus johnsonii	117d	GCA_002253245.1
1505781	INSDC	NGOI01000066.1	63771	64457	+	OYS11856.1	DNA-binding response regulator	Lactobacillus johnsonii	117a	GCA_002253285.1
1505781	INSDC	NGOH01000066.1	63771	64457	+	OYS12348.1	DNA-binding response regulator	Lactobacillus johnsonii	117c	GCA_002253275.1
1505781	INSDC	NGOJ01000083.1	35709	36395	-	OYS12879.1	DNA-binding response regulator	Lactobacillus taiwanensis	114t	GCA_002253265.1
1505781	INSDC	NGOK01000083.1	65114	65800	-	OYS17119.1	DNA-binding response regulator	Lactobacillus taiwanensis	114f	GCA_002253325.1
1505781	INSDC	NGOL01000044.1	125698	126384	-	OYS17629.1	DNA-binding response regulator	Lactobacillus taiwanensis	114e	GCA_002253365.1
1505781	INSDC	NGOM01000046.1	62123	62809	-	OYS18532.1	DNA-binding response regulator	Lactobacillus taiwanensis	111z	GCA_002253385.1
1505781	INSDC	NGOO01000058.1	60698	61384	+	OYS22108.1	DNA-binding response regulator	Lactobacillus taiwanensis	111u	GCA_002253375.1
1505781	INSDC	NGON01000075.1	25566	26252	+	OYS22346.1	DNA-binding response regulator	Lactobacillus taiwanensis	111w	GCA_002253345.1
1505781	INSDC	NGOP01000065.1	62087	62773	-	OYS23447.1	DNA-binding response regulator	Lactobacillus taiwanensis	111o	GCA_002253395.1
1505781	INSDC	NGOQ01000048.1	61958	62644	-	OYS27203.1	DNA-binding response regulator	Lactobacillus taiwanensis	111m	GCA_002253445.1
1505781	INSDC	NGOR01000061.1	61886	62572	-	OYS28260.1	DNA-binding response regulator	Lactobacillus taiwanensis	111k	GCA_002253455.1
1505781	INSDC	NGOS01000065.1	66136	66822	+	OYS30397.1	DNA-binding response regulator	Lactobacillus taiwanensis	107v	GCA_002253465.1
1505781	INSDC	NGOT01000066.1	66136	66822	+	OYS31535.1	DNA-binding response regulator	Lactobacillus taiwanensis	107u	GCA_002253475.1
1505781	INSDC	NGOU01000197.1	36739	37425	+	OYS32907.1	DNA-binding response regulator	Lactobacillus taiwanensis	107q	GCA_002253525.1
1505781	INSDC	NGOV01000096.1	39966	40652	+	OYS35721.1	DNA-binding response regulator	Lactobacillus taiwanensis	107d	GCA_002253535.1
1505781	INSDC	NGOW01000070.1	35923	36609	-	OYS35952.1	DNA-binding response regulator	Lactobacillus taiwanensis	103q	GCA_002253575.1
1505781	INSDC	NGOX01000043.1	60698	61384	+	OYS40315.1	DNA-binding response regulator	Lactobacillus taiwanensis	103n	GCA_002253565.1
1505781	INSDC	NGOY01000040.1	60787	61473	+	OYS41101.1	DNA-binding response regulator	Lactobacillus taiwanensis	103j	GCA_002253615.1
1505781	INSDC	NGOZ01000055.1	62147	62833	-	OYS42473.1	DNA-binding response regulator	Lactobacillus taiwanensis	103a	GCA_002253605.1
1505781	INSDC	NIBC01000046.1	22341	23027	+	PAB54738.1	DNA-binding response regulator	Lactobacillus johnsonii	UMNLJ95	GCA_002270045.1
1505781	INSDC	PCZJ01000003.1	54595	55281	-	PEG68256.1	DNA-binding response regulator	Lactobacillus johnsonii	UMNLJ113	GCA_002553705.1
1505781	INSDC	PCZK01000064.1	22341	23027	+	PEG68966.1	DNA-binding response regulator	Lactobacillus johnsonii	UMNLJ94	GCA_002553695.1
1505781	INSDC	PHNP01000012.1	61506	62192	+	PJN78868.1	DNA-binding response regulator	Lactobacillus johnsonii	DPPM	GCA_002803395.1
1505781	INSDC	PKKB01000009.1	57719	58405	-	PKZ70944.1	DNA-binding response regulator	Lactobacillus gasseri	UMB0670	GCA_002863445.1
1505781	INSDC	PKKA01000006.1	57651	58337	-	PKZ72962.1	DNA-binding response regulator	Lactobacillus gasseri	UMB0045	GCA_002863425.1
1505781	INSDC	PKKC01000004.1	40300	40986	-	PKZ90326.1	DNA-binding response regulator	Lactobacillus gasseri	UMB0099	GCA_002863455.1
1505781	INSDC	PNFW01000006.1	57680	58366	-	PMB88138.1	DNA-binding response regulator	Lactobacillus gasseri	UMB0045b	GCA_002940965.1
1505781	INSDC	PNGR01000003.1	68368	69054	+	PMC32020.1	DNA-binding response regulator	Lactobacillus gasseri	UMB0056	GCA_002884735.1
1505781	INSDC	QFBA01000036.1	68180	68866	-	PWF20243.1	DNA-binding response regulator	Lactobacillus johnsonii	CRL1647	GCA_003122525.1
1505781	INSDC	PQWW01000011.1	64960	65646	+	RBQ01227.1	DNA-binding response regulator	Lactobacillus gasseri	JG141	GCA_003315575.1
1505781	INSDC	RAZC01000022.1	63414	64100	-	RKJ24305.1	DNA-binding response regulator	Bacillus aerius	CH2-D42-30	GCA_003611925.1
1505781	INSDC	UGNT01000002.1	1683601	1684287	-	STX22639.1	DNA-binding response regulator	Lactobacillus gasseri	NCTC13722	GCA_900452355.1
1505781	INSDC	SPPI01000003.1	83130	83816	-	TFU80354.1	response regulator transcription factor	Lactobacillus johnsonii	CC3	GCA_004569425.1
1505781	INSDC	SRKQ01000005.1	60488	61174	+	TGA92886.1	response regulator transcription factor	Lactobacillus johnsonii	Q1-7	GCA_004684975.1
1505781	INSDC	SRYU01000008.1	14326	15012	+	TGY30815.1	response regulator transcription factor	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
1505781	INSDC	SRLR01000064.1	16771	17457	-	TQW12840.1	Transcriptional regulatory protein SrrA	Lactobacillus gasseri	7135	GCA_006982025.1
1505781	INSDC	SRMD01000037.1	16777	17463	-	TQW16002.1	Transcriptional regulatory protein SrrA	Lactobacillus gasseri	7171	GCA_006981945.1
1505781	INSDC	VNFT01000003.1	62675	63361	-	TVU93617.1	response regulator transcription factor	Lactobacillus gasseri	UMB2965	GCA_007785975.1
1505781	INSDC	VNFS01000005.1	15048	15734	+	TVU97545.1	response regulator transcription factor	Lactobacillus gasseri	UMB4205	GCA_007786065.1
1505781	INSDC	VNFX01000006.1	31285	31971	+	TVV00112.1	response regulator transcription factor	Lactobacillus paragasseri	UMB6975	GCA_007785845.1
1505781	INSDC	VNFY01000009.1	43361	44047	-	TVV02503.1	response regulator transcription factor	Lactobacillus gasseri	UMB0607	GCA_007785995.1
1505781	INSDC	VNFU01000003.1	52862	53548	-	TVV04400.1	response regulator transcription factor	Lactobacillus gasseri	UMB1196	GCA_007785965.1
1505781	INSDC	VNFV01000003.1	55943	56629	-	TVV08840.1	response regulator transcription factor	Lactobacillus paragasseri	UMB1065	GCA_007785885.1
1505781	INSDC	VNGC01000005.1	139289	139975	-	TVV14500.1	response regulator transcription factor	Lactobacillus gasseri	UMB3077	GCA_007786195.1
1505781	INSDC	VNGD01000153.1	1173	1859	+	TVV20533.1	response regulator transcription factor	Lactobacillus gasseri	UMB1399	GCA_007826985.1
1505781	INSDC	QGQW01000001.1	23010	23696	-	TWU79424.1	Transcriptional regulatory protein SrrA	Lactobacillus johnsonii	LBJ456	
1505781	INSDC	QGQW01000001.1	1957266	1957952	-	TWU81172.1	Transcriptional regulatory protein SrrA	Lactobacillus johnsonii	LBJ456	
1505781	INSDC	LR134325.1	1791215	1791901	-	VEF36502.1	DNA-binding response regulator	Lactobacillus acidophilus	NCTC13720	GCA_900636895.1
2012897	RefSeq	NC_005362.1	77465	78415	-	WP_004898444.1	linear amide C-N hydrolase	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
2012897	RefSeq	NC_017477.1	83183	84133	-	WP_004898444.1	linear amide C-N hydrolase	Lactobacillus johnsonii DPC 6026	DPC 6026	GCF_000204985.1
2012897	RefSeq	NZ_CP029614.1	1236907	1237857	+	WP_004898444.1	linear amide C-N hydrolase	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
2012897	RefSeq	NZ_MWIK01000002.1	8791	9741	-	WP_004898444.1	linear amide C-N hydrolase	Lactobacillus johnsonii	LJ0	GCF_002156645.1
2012897	RefSeq	NZ_SRYU01000039.1	8044	8994	+	WP_004898444.1	linear amide C-N hydrolase	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
2012897	INSDC	AE017198.1	77465	78415	-	AAS08038.1	conjugated bile salt hydrolase	Lactobacillus johnsonii NCC 533	NCC 533	GCA_000008065.1
2012897	INSDC	CP002464.1	83183	84133	-	AEB92403.1	conjugated bile salt hydrolase	Lactobacillus johnsonii DPC 6026	DPC 6026	GCA_000204985.1
2012897	INSDC	CP029614.1	1236907	1237857	+	AYN49718.1	Choloylglycine hydrolase	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
2012897	INSDC	AFQJ01000004.1	1115132	1116082	-	EGP13287.1	conjugated bile salt hydrolase	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
2012897	INSDC	MWIK01000002.1	8791	9741	-	OUL55590.1	hydrolase	Lactobacillus johnsonii	LJ0	GCA_002156645.1
2012897	INSDC	SRYU01000039.1	8044	8994	+	TGY26654.1	linear amide C-N hydrolase	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
2012897	PAT	N/A				QFN52816.1	Sequence 3 from patent US 10328132	Unknown		
2012897	PAT	N/A				QFN52821.1	Sequence 8 from patent US 10328132	Unknown		
2011382	RefSeq	NC_005362.1	76704	77315	+	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
2011382	RefSeq	NZ_CABIWE010000013.1	52427	53038	-	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii		GCF_902362355.1
2011382	RefSeq	NZ_CP016400.1	1372211	1372822	+	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii	BS15	GCF_001714745.1
2011382	RefSeq	NZ_CP029614.1	1238007	1238618	-	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
2011382	RefSeq	NZ_LIGY01000015.1	7922	8533	+	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii 16	16	GCF_001270785.1
2011382	RefSeq	NZ_MWIK01000002.1	8030	8641	+	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
2011382	RefSeq	NZ_PHNP01000018.1	207353	207964	-	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii	DPPM	GCF_002803395.1
2011382	RefSeq	NZ_QGQW01000001.1	297927	298538	+	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii	LBJ456	GCF_007876425.1
2011382	RefSeq	NZ_SPPI01000014.1	55137	55748	+	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii	CC3	GCF_004569425.1
2011382	RefSeq	NZ_SRYU01000039.1	9144	9755	-	WP_011161295.1	hypothetical protein	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
2011382	INSDC	AE017198.1	76704	77315	+	AAS08037.1	hypothetical protein	Lactobacillus johnsonii NCC 533	NCC 533	GCA_000008065.1
2011382	INSDC	PHNP01000018.1	207353	207964	-	PJN78467.1	hypothetical protein	Lactobacillus johnsonii	DPPM	GCA_002803395.1
2011382	INSDC	SPPI01000014.1	55137	55748	+	TFU79240.1	hypothetical protein	Lactobacillus johnsonii	CC3	GCA_004569425.1
2011382	INSDC	SRYU01000039.1	9144	9755	-	TGY26655.1	hypothetical protein	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
149981260	RefSeq	NZ_CP029614.1	128543	130387	+	WP_086874824.1	AAA family ATPase	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981260	RefSeq	NZ_MWIK01000024.1	124415	126259	+	WP_086874824.1	AAA family ATPase	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981260	INSDC	CP029614.1	128543	130387	+	AYN48711.1	DNA replication and repair protein RecF	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981260	INSDC	MWIK01000024.1	124415	126259	+	OUL54009.1	hypothetical protein	Lactobacillus johnsonii	LJ0	GCA_002156645.1
2012728	RefSeq	NC_005362.1	737603	738745	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
2012728	RefSeq	NC_022909.1	1363701	1364843	-	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii N6.2	N6.2	GCF_000498675.1
2012728	RefSeq	NZ_AZCY01000004.1	107487	108629	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCF_001433975.1
2012728	RefSeq	NZ_CABIWE010000001.1	43120	44262	-	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii		GCF_902362355.1
2012728	RefSeq	NZ_CP029614.1	1874688	1875830	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
2012728	RefSeq	NZ_CP031701.1	1826517	1827659	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	IDCC9203	GCF_003428395.1
2012728	RefSeq	NZ_LIGY01000047.1	35886	37028	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii 16	16	GCF_001270785.1
2012728	RefSeq	NZ_LSNG01000036.1	75072	76214	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	W1	GCF_001572665.1
2012728	RefSeq	NZ_MWIK01000020.1	23536	24678	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	LJ0	GCF_002156645.1
2012728	RefSeq	NZ_NGOD01000043.1	60545	61687	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117x	GCF_002253185.1
2012728	RefSeq	NZ_NGOE01000012.1	83193	84335	-	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117q	GCF_002253165.1
2012728	RefSeq	NZ_NGOF01000033.1	83193	84335	-	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117k	GCF_002253205.1
2012728	RefSeq	NZ_NGOG01000022.1	83193	84335	-	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117d	GCF_002253245.1
2012728	RefSeq	NZ_NGOH01000055.1	60545	61687	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117c	GCF_002253275.1
2012728	RefSeq	NZ_NGOI01000033.1	83193	84335	-	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117a	GCF_002253285.1
2012728	RefSeq	NZ_QFBA01000005.1	106494	107636	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	CRL1647	GCF_003122525.1
2012728	RefSeq	NZ_QGQW01000001.1	1584300	1585442	-	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	LBJ456	GCF_007876425.1
2012728	RefSeq	NZ_SPPI01000013.1	51060	52202	-	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	CC3	GCF_004569425.1
2012728	RefSeq	NZ_SRYU01000005.1	60470	61612	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
2012728	RefSeq	NZ_WBNZ01000002.1	151452	152594	+	WP_011161760.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	BIO5467	GCF_008868555.1
2012728	INSDC	AE017198.1	737603	738745	+	AAS08662.1	hypothetical protein	Lactobacillus johnsonii NCC 533	NCC 533	GCA_000008065.1
2012728	INSDC	CP006811.1	1363701	1364843	-	AHA97680.1	UDP-phosphate N-acetyl-glucosaminyl transferase	Lactobacillus johnsonii N6.2	N6.2	GCA_000498675.1
2012728	INSDC	CP031701.1	1826517	1827659	+	AXQ20462.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	IDCC9203	GCA_003428395.1
2012728	INSDC	CP029614.1	1874688	1875830	+	AYN50244.1	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
2012728	INSDC	DOBV01000027.1	16381	17524	-	HBN37073.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii		GCA_003503615.1
2012728	INSDC	WBNZ01000002.1	151452	152594	+	KAB1960122.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	BIO5467	
2012728	INSDC	LIGY01000047.1	35886	37028	+	KOH02603.1	UDP-phosphate N-acetyl-glucosaminyl transferase	Lactobacillus johnsonii 16	16	GCA_001270785.1
2012728	INSDC	AZCY01000004.1	107487	108629	+	KRK55179.1	hypothetical protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_001433975.1
2012728	INSDC	LSNG01000036.1	75072	76214	+	KXN75456.1	UDP-phosphate N-acetyl-glucosaminyl transferase	Lactobacillus johnsonii	W1	GCA_001572665.1
2012728	INSDC	WKKC01000036.1	1878	3021	+	MTE04028.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	LL8	
2012728	INSDC	MWIK01000020.1	23536	24678	+	OUL54354.1	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	LJ0	GCA_002156645.1
2012728	INSDC	NGOD01000043.1	60545	61687	+	OYS03114.1	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117x	GCA_002253185.1
2012728	INSDC	NGOE01000012.1	83193	84335	-	OYS08226.1	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117q	GCA_002253165.1
2012728	INSDC	NGOF01000033.1	83193	84335	-	OYS08417.1	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117k	GCA_002253205.1
2012728	INSDC	NGOG01000022.1	83193	84335	-	OYS09506.1	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117d	GCA_002253245.1
2012728	INSDC	NGOH01000055.1	60545	61687	+	OYS12735.1	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117c	GCA_002253275.1
2012728	INSDC	NGOI01000033.1	83193	84335	-	OYS13051.1	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	117a	GCA_002253285.1
2012728	INSDC	QFBA01000005.1	106494	107636	+	PWF23680.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	CRL1647	GCA_003122525.1
2012728	INSDC	SPPI01000013.1	51060	52202	-	TFU79304.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	CC3	GCA_004569425.1
2012728	INSDC	SRYU01000005.1	60470	61612	+	TGY31098.1	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
2012728	INSDC	QGQW01000001.1	1584300	1585442	-	TWU80850.1	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	Lactobacillus johnsonii	LBJ456	
74638730	RefSeq	NC_022909.1	654025	654717	+	WP_041818568.1	hypothetical protein	Lactobacillus johnsonii N6.2	N6.2	GCF_000498675.1
74638730	RefSeq	NZ_CABIWE010000019.1	9925	10617	+	WP_041818568.1	hypothetical protein	Lactobacillus johnsonii		GCF_902362355.1
74638730	RefSeq	NZ_CP029614.1	620662	621354	-	WP_041818568.1	hypothetical protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
74638730	RefSeq	NZ_LIGY01000076.1	7065	7757	-	WP_041818568.1	hypothetical protein	Lactobacillus johnsonii 16	16	GCF_001270785.1
74638730	RefSeq	NZ_MWIK01000018.1	10698	11390	+	WP_041818568.1	hypothetical protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
74638730	RefSeq	NZ_RRWU01000001.1	958767	959459	-	WP_041818568.1	hypothetical protein	Lactobacillus johnsonii	CH32	GCF_004010015.1
