"QueryID"	"SubjectID"	"PercIdentity"	"AlignmentLength"	"Mismatches"	"GapOpens"	"QueryStart"	"QueryEnd"	"SubjectStart"	"SubjectEnd"	"Evalue"	"BitScore"
"Sample:P2,Pos:51196"	"WP_040109020.1"	86.047	43	5	1	2	127	435	477	4.98e-17	68.9
"Sample:P2,Pos:51196"	"WP_032883815.1"	92.308	13	1	0	161	199	28	40	0.002	30.4
"Sample:P2,Pos:51196"	"WP_003496589.1"	30.303	33	23	0	11	109	223	255	1.3	22.7
"Sample:P2,Pos:51196"	"WP_040108127.1"	33.333	42	20	3	5	124	13	48	1.5	22.3
"Sample:P2,Pos:51196"	"WP_046869881.1"	47.826	23	11	1	84	19	380	402	2	21.9
"Sample:P2,Pos:51196"	"WP_077272515.1"	66.667	12	4	0	46	11	2	13	3.3	21.2
"Sample:P2,Pos:51196"	"WP_040109200.1"	37.5	24	15	0	111	40	67	90	6.1	20.8
"Sample:P2,Pos:51196"	"WP_032883807.1"	34.783	23	15	0	159	91	174	196	6.8	20.4
"Sample:P2,Pos:51196"	"WP_046869860.1"	38.889	18	11	0	186	133	251	268	8.9	20.4
"Sample:P2,Pos:51196"	"WP_003491106.1"	36.364	22	14	0	124	189	264	285	9.5	20
"Sample:P2,Pos:51197"	"WP_040109020.1"	86.047	43	5	1	1	126	435	477	5.77e-17	68.9
"Sample:P2,Pos:51197"	"WP_032883815.1"	92.857	14	1	0	160	201	28	41	0.000303	32.7
"Sample:P2,Pos:51197"	"WP_003496589.1"	30.303	33	23	0	10	108	223	255	1.4	22.3
"Sample:P2,Pos:51197"	"WP_040108127.1"	33.333	42	20	3	4	123	13	48	1.7	22.3
"Sample:P2,Pos:51197"	"WP_046869881.1"	47.826	23	11	1	83	18	380	402	1.9	21.9
"Sample:P2,Pos:51197"	"WP_077272515.1"	66.667	12	4	0	45	10	2	13	3.4	21.2
"Sample:P2,Pos:51197"	"WP_040109200.1"	37.5	24	15	0	110	39	67	90	5.9	20.8
"Sample:P2,Pos:51197"	"WP_032883807.1"	34.783	23	15	0	158	90	174	196	6.6	20.4
"Sample:P2,Pos:51197"	"WP_046869860.1"	38.889	18	11	0	185	132	251	268	8.6	20.4
"Sample:P2,Pos:51197"	"WP_003491106.1"	36.364	22	14	0	123	188	264	285	9.2	20
"Sample:P2,Pos:51197"	"WP_040108634.1"	50	14	7	0	135	176	4	17	9.8	20
"Sample:P2,Pos:51200"	"WP_040109020.1"	85.714	42	5	1	1	123	436	477	2.55e-16	67
"Sample:P2,Pos:51200"	"WP_032883815.1"	93.333	15	1	0	157	201	28	42	9.02e-05	34.3
"Sample:P2,Pos:51200"	"WP_003496589.1"	30.303	33	23	0	7	105	223	255	1.5	22.3
"Sample:P2,Pos:51200"	"WP_040108127.1"	33.333	42	20	3	1	120	13	48	1.8	22.3
"Sample:P2,Pos:51200"	"WP_046869881.1"	47.826	23	11	1	80	15	380	402	1.9	21.9
"Sample:P2,Pos:51200"	"WP_077272515.1"	66.667	12	4	0	42	7	2	13	2.9	21.6
"Sample:P2,Pos:51200"	"WP_040109200.1"	37.5	24	15	0	107	36	67	90	5.9	20.8
"Sample:P2,Pos:51200"	"WP_032883807.1"	34.783	23	15	0	155	87	174	196	6.6	20.4
"Sample:P2,Pos:51200"	"WP_046869860.1"	38.889	18	11	0	182	129	251	268	8.6	20.4
"Sample:P2,Pos:51200"	"WP_003491106.1"	36.364	22	14	0	120	185	264	285	9.2	20
"Sample:P2,Pos:51200"	"WP_040108634.1"	50	14	7	0	132	173	4	17	9.8	20
"Sample:P2,Pos:51201"	"WP_040109020.1"	85.366	41	5	1	3	122	437	477	9.13e-16	65.5
"Sample:P2,Pos:51201"	"WP_032883815.1"	93.333	15	1	0	156	200	28	42	8.84e-05	34.3
"Sample:P2,Pos:51201"	"WP_003496589.1"	30.303	33	23	0	6	104	223	255	1.3	22.3
"Sample:P2,Pos:51201"	"WP_046869881.1"	47.826	23	11	1	79	14	380	402	1.9	21.9
"Sample:P2,Pos:51201"	"WP_077272515.1"	66.667	12	4	0	41	6	2	13	3.1	21.2
"Sample:P2,Pos:51201"	"WP_040109200.1"	37.5	24	15	0	106	35	67	90	5.9	20.8
"Sample:P2,Pos:51201"	"WP_032883807.1"	34.783	23	15	0	154	86	174	196	6.6	20.4
"Sample:P2,Pos:51201"	"WP_046869860.1"	38.889	18	11	0	181	128	251	268	8.6	20.4
"Sample:P2,Pos:51201"	"WP_003491106.1"	36.364	22	14	0	119	184	264	285	9.2	20
"Sample:P2,Pos:51201"	"WP_040108634.1"	50	14	7	0	131	172	4	17	9.8	20
"Sample:P2,Pos:51204"	"WP_040109020.1"	85	40	5	1	3	119	438	477	4.03e-15	63.5
"Sample:P2,Pos:51204"	"WP_032883815.1"	93.75	16	1	0	153	200	28	43	2.02e-05	36.2
"Sample:P2,Pos:51204"	"WP_003496589.1"	30.303	33	23	0	3	101	223	255	1.3	22.3
"Sample:P2,Pos:51204"	"WP_046869881.1"	47.826	23	11	1	76	11	380	402	1.9	21.9
"Sample:P2,Pos:51204"	"WP_077272515.1"	66.667	12	4	0	38	3	2	13	3.3	21.2
"Sample:P2,Pos:51204"	"WP_040109200.1"	37.5	24	15	0	103	32	67	90	5.9	20.8
"Sample:P2,Pos:51204"	"WP_032883807.1"	34.783	23	15	0	151	83	174	196	6.6	20.4
"Sample:P2,Pos:51204"	"WP_046869860.1"	38.889	18	11	0	178	125	251	268	8.6	20.4
"Sample:P2,Pos:51204"	"WP_003491106.1"	36.364	22	14	0	116	181	264	285	9.2	20
"Sample:P2,Pos:51204"	"WP_040108634.1"	50	14	7	0	128	169	4	17	9.8	20
"Sample:P2,Pos:51219"	"WP_040109020.1"	82.857	35	5	1	3	104	443	477	1.07e-11	53.9
"Sample:P2,Pos:51219"	"WP_032883815.1"	95.238	21	1	0	138	200	28	48	3.31e-09	46.6
"Sample:P2,Pos:51219"	"WP_040109200.1"	37.5	24	15	0	88	17	67	90	4.6	21.2
"Sample:P2,Pos:51219"	"WP_040109216.1"	88.889	9	1	0	195	169	170	178	5	20.8
"Sample:P2,Pos:51219"	"WP_003491704.1"	66.667	12	4	0	195	160	94	105	6.2	20.4
"Sample:P2,Pos:51219"	"WP_032883807.1"	34.783	23	15	0	136	68	174	196	6.6	20.4
"Sample:P2,Pos:51219"	"WP_046869881.1"	47.619	21	10	1	61	2	380	400	8.5	20.4
"Sample:P2,Pos:51219"	"WP_046869860.1"	38.889	18	11	0	163	110	251	268	8.6	20.4
"Sample:P2,Pos:51219"	"WP_003491106.1"	36.364	22	14	0	101	166	264	285	9.2	20
"Sample:P2,Pos:51219"	"WP_040108634.1"	50	14	7	0	113	154	4	17	9.8	20
"Sample:P2,Pos:60430"	"WP_003492030.1"	53.333	15	7	0	98	142	72	86	1.2	22.7
"Sample:P2,Pos:60430"	"WP_040109210.1"	38.462	26	16	0	89	166	113	138	1.5	22.3
"Sample:P2,Pos:60430"	"WP_003495171.1"	37.838	37	23	0	59	169	112	148	2.5	21.6
"Sample:P2,Pos:60430"	"WP_003491154.1"	44.828	29	14	1	12	98	250	276	4.6	21.2
"Sample:P2,Pos:60430"	"WP_040109219.1"	19.737	76	48	2	11	199	64	139	4.7	20.8
"Sample:P2,Pos:60430"	"WP_003494442.1"	80	10	2	0	128	157	190	199	6.2	20.8
"Sample:P2,Pos:60437"	"WP_040109210.1"	38.462	26	16	0	82	159	113	138	1.1	22.7
"Sample:P2,Pos:60437"	"WP_003492030.1"	53.333	15	7	0	91	135	72	86	1.2	22.7
"Sample:P2,Pos:60437"	"WP_003495171.1"	37.838	37	23	0	52	162	112	148	2.3	21.9
"Sample:P2,Pos:60437"	"WP_040109219.1"	19.737	76	48	2	4	192	64	139	4.9	20.8
"Sample:P2,Pos:60437"	"WP_003491154.1"	44.828	29	14	1	5	91	250	276	5.4	20.8
"Sample:P2,Pos:60437"	"WP_003494442.1"	80	10	2	0	121	150	190	199	5.5	20.8
"Sample:P2,Pos:60471"	"WP_003495171.1"	37.838	37	23	0	18	128	112	148	0.82	23.1
"Sample:P2,Pos:60471"	"WP_003492030.1"	53.333	15	7	0	57	101	72	86	0.9	23.1
"Sample:P2,Pos:60471"	"WP_040109210.1"	38.462	26	16	0	48	125	113	138	1.2	22.7
"Sample:P2,Pos:60471"	"WP_003494442.1"	80	10	2	0	87	116	190	199	4.9	20.8
"Sample:P2,Pos:60471"	"WP_080339865.1"	21.127	71	32	2	6	197	45	98	8.1	20
"Sample:P2,Pos:60471"	"WP_003485841.1"	50	16	8	0	132	179	35	50	9	20
"Sample:P2,Pos:70639"	"WP_003491424.1"	98.485	66	1	0	3	200	235	300	2.47e-39	130
"Sample:P2,Pos:70639"	"WP_080941285.1"	34.091	44	28	1	12	140	30	73	0.78	23.1
"Sample:P2,Pos:70639"	"WP_003490979.1"	21.311	61	47	1	12	194	69	128	2.3	21.9
"Sample:P2,Pos:70639"	"WP_040109478.1"	35	40	25	1	34	153	73	111	3.1	21.6
"Sample:P2,Pos:70639"	"WP_046869916.1"	38.71	31	17	2	24	110	220	250	3.7	21.2
"Sample:P2,Pos:70639"	"WP_003493506.1"	43.333	30	17	0	48	137	58	87	4.6	20.8
"Sample:P2,Pos:70639"	"WP_033061287.1"	47.059	17	9	0	150	200	171	187	5.2	20.8
"Sample:P2,Pos:70639"	"WP_003494834.1"	29.412	34	24	0	66	167	51	84	6.2	20.4
"Sample:P2,Pos:79581"	"WP_003496602.1"	36	25	12	1	198	124	1	21	4	20.8
"Sample:P2,Pos:79581"	"WP_046869966.1"	39.13	23	13	1	201	136	569	591	9.1	20.4
"Sample:P2,Pos:79586"	"WP_003496602.1"	36	25	12	1	193	119	1	21	4.1	20.4
"Sample:P3,Pos:81864"	"WP_046870000.1"	80	50	10	0	51	200	28	77	1.31e-26	91.3
"Sample:P3,Pos:81864"	"WP_003492533.1"	94.444	18	1	0	2	55	119	136	1.24e-06	38.9
"Sample:P3,Pos:81864"	"WP_003491735.1"	32.353	34	23	0	187	86	132	165	2	21.9
"Sample:P3,Pos:81864"	"WP_046869962.1"	50	14	7	0	76	35	155	168	3.9	21.2
"Sample:P3,Pos:81864"	"WP_030033705.1"	44.828	29	16	0	100	14	320	348	7.3	20.4
"Sample:P3,Pos:81864"	"WP_040108531.1"	50	14	7	0	126	167	33	46	8.1	20
"Sample:P3,Pos:81864"	"WP_003490967.1"	31.707	41	28	0	9	131	30	70	9.6	20
"Sample:P3,Pos:81870"	"WP_046870000.1"	80.769	52	10	0	45	200	28	79	2.51e-28	95.5
"Sample:P3,Pos:81870"	"WP_003492533.1"	93.75	16	1	0	2	49	121	136	3.34e-05	35
"Sample:P3,Pos:81870"	"WP_003491735.1"	32.353	34	23	0	181	80	132	165	3	21.6
"Sample:P3,Pos:81870"	"WP_046869962.1"	50	14	7	0	70	29	155	168	4.5	21.2
"Sample:P3,Pos:81870"	"WP_040108531.1"	50	14	7	0	120	161	33	46	8.4	20
"Sample:P3,Pos:81870"	"WP_030033705.1"	44.828	29	16	0	94	8	320	348	8.7	20.4
"Sample:P3,Pos:81870"	"WP_003490967.1"	31.707	41	28	0	3	125	30	70	9.6	20
"Sample:P2,Pos:82397"	"WP_040108460.1"	98.485	66	1	0	3	200	69	134	8.79e-44	137
"Sample:P2,Pos:82397"	"WP_003494915.1"	45	20	11	0	15	74	141	160	0.17	25
"Sample:P2,Pos:82397"	"WP_003494865.1"	44.828	29	15	1	90	176	21	48	0.3	24.3
"Sample:P2,Pos:82397"	"WP_033059377.1"	44	25	10	1	48	122	279	299	0.89	23.1
"Sample:P2,Pos:82397"	"WP_003486009.1"	55.556	18	8	0	76	23	193	210	0.9	23.1
"Sample:P2,Pos:82397"	"WP_003484496.1"	26.667	30	22	0	21	110	61	90	1.1	22.7
"Sample:P2,Pos:82397"	"WP_046869953.1"	27.273	44	26	1	39	152	239	282	1.7	22.3
"Sample:P2,Pos:82397"	"WP_052691631.1"	40.909	22	13	0	148	83	81	102	4.6	21.2
"Sample:P2,Pos:82397"	"WP_033061338.1"	33.333	18	12	0	67	14	26	43	4.9	20.8
"Sample:P2,Pos:82397"	"WP_003491418.1"	40.909	22	12	1	135	200	389	409	7.7	20.4
"Sample:P2,Pos:82397"	"WP_077272573.1"	40	15	9	0	59	15	83	97	9.5	20
"Sample:P3,Pos:82909"	"WP_040108460.1"	78.947	19	4	0	1	57	239	257	4.82e-06	37.7
"Sample:P3,Pos:82909"	"WP_003494660.1"	42.308	26	15	0	25	102	2	27	3.2	21.2
"Sample:P3,Pos:82911"	"WP_040108460.1"	77.778	18	4	0	2	55	240	257	1.77e-05	36.2
"Sample:P3,Pos:82911"	"WP_003494660.1"	42.308	26	15	0	23	100	2	27	3	21.6
"Sample:P3,Pos:82911"	"WP_003490771.1"	33.333	24	16	0	129	200	42	65	9	20
"Sample:P3,Pos:82917"	"WP_040108460.1"	75	16	4	0	2	49	242	257	0.000789	31.6
"Sample:P3,Pos:82917"	"WP_003494660.1"	42.308	26	15	0	17	94	2	27	3.5	21.2
"Sample:P3,Pos:82917"	"WP_040108859.1"	47.059	17	9	0	197	147	169	185	4.4	21.2
"Sample:P3,Pos:82918"	"WP_040108460.1"	75	16	4	0	1	48	242	257	0.000789	31.6
"Sample:P3,Pos:82918"	"WP_003494660.1"	42.308	26	15	0	16	93	2	27	3.5	21.2
"Sample:P3,Pos:82918"	"WP_040108859.1"	47.059	17	9	0	196	146	169	185	4.4	21.2
"Sample:P3,Pos:82920"	"WP_040108460.1"	73.333	15	4	0	2	46	243	257	0.005	29.3
"Sample:P3,Pos:82920"	"WP_040108859.1"	47.368	19	10	0	200	144	167	185	1.4	22.3
"Sample:P3,Pos:82920"	"WP_003494660.1"	42.308	26	15	0	14	91	2	27	3.1	21.6
"Sample:P3,Pos:82920"	"WP_046870030.1"	72.727	11	3	0	167	199	67	77	7.8	20.4
"Sample:P3,Pos:82920"	"WP_003490771.1"	33.333	24	16	0	120	191	42	65	8.8	20
"Sample:P3,Pos:82928"	"WP_040108460.1"	66.667	12	4	0	3	38	246	257	0.51	23.5
"Sample:P3,Pos:82928"	"WP_040108859.1"	47.368	19	10	0	192	136	167	185	1.5	22.3
"Sample:P3,Pos:82928"	"WP_003494660.1"	42.308	26	15	0	6	83	2	27	2.6	21.6
"Sample:P3,Pos:82928"	"WP_046870030.1"	72.727	11	3	0	159	191	67	77	7.5	20.4
"Sample:P3,Pos:82928"	"WP_003490771.1"	33.333	24	16	0	112	183	42	65	8.5	20.4
"Sample:P2,Pos:83414"	"WP_052691613.1"	97.674	43	1	0	72	200	18	60	9.88e-24	87.8
"Sample:P2,Pos:83414"	"WP_003494235.1"	69.697	33	5	1	2	85	21	53	1.52e-08	42.7
"Sample:P2,Pos:83414"	"WP_032883753.1"	40.741	27	16	0	75	155	102	128	0.37	23.9
"Sample:P2,Pos:83414"	"WP_003496321.1"	36.364	33	21	0	102	200	29	61	3.4	21.6
"Sample:P2,Pos:83414"	"WP_003493458.1"	42.857	21	12	0	123	185	175	195	4.3	21.2
"Sample:P2,Pos:83414"	"WP_040109044.1"	72.727	11	3	0	93	125	48	58	4.3	21.2
"Sample:P2,Pos:83414"	"WP_003496969.1"	36.364	33	18	1	75	173	11	40	6.3	20.8
"Sample:P2,Pos:89039"	"WP_046869924.1"	79.661	59	12	0	23	199	3	61	3.02e-26	88.6
"Sample:P2,Pos:89039"	"WP_046869950.1"	95.833	24	1	0	1	72	207	230	4.05e-11	52
"Sample:P2,Pos:89039"	"WP_003493349.1"	60	15	6	0	128	172	17	31	0.92	22.7
"Sample:P2,Pos:89039"	"WP_003495166.1"	28.571	42	30	0	44	169	297	338	1.7	22.3
"Sample:P2,Pos:89039"	"WP_046869915.1"	24.324	37	27	1	11	121	149	184	2.9	21.6
"Sample:P2,Pos:89039"	"WP_045903783.1"	50	26	13	0	80	157	422	447	3	21.6
"Sample:P2,Pos:89039"	"WP_040108744.1"	33.333	36	21	1	38	145	269	301	7.8	20.4
"Sample:P2,Pos:89039"	"WP_040108987.1"	30	20	14	0	62	121	24	43	8	20.4
"Sample:P2,Pos:89039"	"WP_033060740.1"	37.5	24	15	0	122	193	359	382	8.9	20.4
